exp_id,node_id,rx_gain,rx_gain_diff,angle_diff,real_diff,angle_diff_std,max_IQ_ampl_ch0,max_IQ_ampl_ch1,rx_ch0_gain
20240906123807,T04,18,-2,-121.421844,122.3,0.1788655,0.08114901,0.07138305,20
20240906123807,T04,17,-3,-121.44258,122.3,0.20061906,0.08117953,0.06256317,20
20240906123807,T04,17,-3,-121.44129,122.3,0.20270206,0.08121005,0.062441096,20
20240906123807,T04,16,-4,-121.424995,122.3,0.20271744,0.081240565,0.055635445,20
20240906123807,T04,38,18,-0.15059705,122.3,90.03085,0.080874346,0.59700525,20
20240906123807,T04,16,-4,-121.42522,122.3,0.20236462,0.08108798,0.055727,20
20240906123807,T04,15,-5,-121.42625,122.3,0.2038963,0.08108798,0.049348608,20
20240906123807,T04,15,-5,-121.42538,122.3,0.20370571,0.081118494,0.04937913,20
20240906123807,T04,14,-6,-121.445305,122.3,0.21427,0.08121005,0.044160444,20
20240906123807,T04,14,-6,-121.45293,122.3,0.25981385,0.081026934,0.04910446,20
20240906123807,T04,13,-7,-121.426994,122.3,0.22180846,0.081118494,0.039124873,20
20240906123807,T04,13,-7,-121.42491,122.3,0.22088033,0.08105746,0.03921643,20
20240906123807,T04,12,-8,-121.434425,122.3,0.22527212,0.08108798,0.03607301,20
20240906123807,T04,12,-8,-121.42205,122.3,0.2244393,0.081240565,0.03607301,20
20240906123807,T04,11,-9,-121.27606,122.3,0.44691515,0.08117953,0.031525735,20
20240906123807,T04,38,18,-0.11252345,122.3,90.00109,0.08105746,0.5976461,20
20240906123807,T04,11,-9,-121.33902,122.3,2.4429893,0.081026934,0.03140366,20
20240906123807,T04,10,-10,-121.43307,122.3,0.2791432,0.081240565,0.028168686,20
20240906123807,T04,10,-10,-121.43226,122.3,0.2788869,0.081118494,0.028199205,20
20240906123807,T04,9,-11,-121.42558,122.3,0.29108688,0.081118494,0.02499475,20
20240906123807,T04,9,-11,-121.42222,122.3,0.29160866,0.08121005,0.025086306,20
20240906123807,T04,8,-12,-121.32642,122.3,2.3684578,0.08108798,0.022248074,20
20240906123807,T04,8,-12,-121.27643,122.3,0.51378495,0.08114901,0.022309111,20
20240906123807,T04,7,-13,-119.862656,122.3,0.36995715,0.081118494,0.019989697,20
20240906123807,T04,7,-13,-119.86011,122.3,0.36959654,0.08114901,0.01989814,20
20240906123807,T04,6,-14,-119.8624,122.3,0.38914156,0.081026934,0.017731318,20
20240906123807,T04,37,17,-0.12595244,122.3,90.00877,0.08093538,0.549915,20
20240906123807,T04,6,-14,-119.871994,122.3,0.38898376,0.08114901,0.0177008,20
20240906123807,T04,5,-15,-119.38839,122.3,2.1280293,0.08121005,0.015747609,20
20240906123807,T04,5,-15,-119.33459,122.3,2.3505454,0.081026934,0.016022276,20
20240906123807,T04,4,-16,-119.867355,122.3,0.44891337,0.08114901,0.014099603,20
20240906123807,T04,4,-16,-119.86047,122.3,0.44793358,0.08108798,0.014069084,20
20240906123807,T04,3,-17,-119.8735,122.3,0.4712726,0.08105746,0.0129398955,20
20240906123807,T04,3,-17,-119.87345,122.3,0.47111562,0.08108798,0.012970414,20
20240906123807,T04,2,-18,-119.883995,122.3,0.5151634,0.08114901,0.011444483,20
20240906123807,T04,2,-18,-119.87077,122.3,0.5165824,0.08114901,0.011383445,20
20240906123807,T04,1,-19,-119.877914,122.3,0.51648444,0.08121005,0.011413964,20
20240906123807,T04,37,17,-0.11684055,122.3,90.00201,0.0809659,0.55012864,20
20240906123807,T04,1,-19,-119.87521,122.3,0.51593006,0.08108798,0.011383445,20
20240906123807,T04,0,-20,-119.872604,122.3,0.5162527,0.08108798,0.011383445,20
20240906123807,T04,0,-20,-119.85997,122.3,0.51753664,0.08117953,0.011383445,20
20240906123807,T04,36,16,-0.016914267,122.3,89.93223,0.080904864,0.48079035,20
