timestamp,x,y,z,utc,dbm,buffer_voltage_mv,resistance,pwr_nw
1718719479.6676307,1.0,2.0,3.0,16:04:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,55,1000000,3
1718719480.1889231,1.0,2.0,3.0,16:04:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719480.700667,1.0,2.0,3.0,16:04:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719481.210947,1.0,2.0,3.0,16:04:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719481.716668,1.0,2.0,3.0,16:04:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,59,1000000,3
1718719482.2247815,1.0,2.0,3.0,16:04:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,59,1000000,3
1718719482.7227485,1.0,2.0,3.0,16:04:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,56,1000000,3
1718719483.2400386,1.0,2.0,3.0,16:04:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,56,1000000,3
1718719483.7442064,1.0,2.0,3.0,16:04:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,56,1000000,3
1718719484.2474098,1.0,2.0,3.0,16:04:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,56,1000000,3
1718719484.7685359,1.0,2.0,3.0,16:04:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,56,1000000,3
1718719485.2714772,1.0,2.0,3.0,16:04:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719485.7975662,1.0,2.0,3.0,16:04:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719486.287951,1.0,2.0,3.0,16:04:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719486.8017619,1.0,2.0,3.0,16:04:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,57,1000000,3
1718719487.3037395,1.0,2.0,3.0,16:04:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,310,1000000,96
1718719487.8159199,1.0,2.0,3.0,16:04:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,310,1000000,96
1718719488.3418896,1.0,2.0,3.0,16:04:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,314,1000000,97
1718719488.8349361,1.0,2.0,3.0,16:04:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,314,1000000,97
1718719489.3370924,1.0,2.0,3.0,16:04:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,314,1000000,97
1718719489.841981,1.0,2.0,3.0,16:04:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,98
1718719490.3410954,1.0,2.0,3.0,16:04:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,98
1718719490.8458965,1.0,2.0,3.0,16:04:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,98
1718719491.3543248,1.0,2.0,3.0,16:04:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,98
1718719491.86599,1.0,2.0,3.0,16:04:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,98
1718719492.3664243,1.0,2.0,3.0,16:04:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,98
1718719492.8803596,1.0,2.0,3.0,16:04:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,95
1718719493.3967335,1.0,2.0,3.0,16:04:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,95
1718719493.9204051,1.0,2.0,3.0,16:04:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,311,1000000,95
1718719494.4234247,1.0,2.0,3.0,16:04:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,315,1000000,97
1718719494.9640725,1.0,2.0,3.0,16:04:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,315,1000000,97
1718719495.4329355,1.0,2.0,3.0,16:04:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,315,1000000,97
1718719495.9463472,1.0,2.0,3.0,16:04:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,313,1000000,97
1718719496.4594991,1.0,2.0,3.0,16:04:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,313,1000000,97
1718719496.965702,1.0,2.0,3.0,16:04:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2289
1718719497.4806876,1.0,2.0,3.0,16:04:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2289
1718719497.9847882,1.0,2.0,3.0,16:04:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2289
1718719498.4966242,1.0,2.0,3.0,16:04:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1506,1000000,2271
1718719499.0156963,1.0,2.0,3.0,16:04:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1509,1000000,2259
1718719499.5081637,1.0,2.0,3.0,16:04:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1509,1000000,2259
1718719500.022065,1.0,2.0,3.0,16:04:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2271
1718719500.5197694,1.0,2.0,3.0,16:04:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2262
1718719501.0322168,1.0,2.0,3.0,16:05:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2262
1718719501.5310884,1.0,2.0,3.0,16:05:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1507,1000000,2274
1718719502.027113,1.0,2.0,3.0,16:05:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1520,1000000,2310
1718719502.5397754,1.0,2.0,3.0,16:05:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1505,1000000,2289
1718719503.0522068,1.0,2.0,3.0,16:05:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1505,1000000,2289
1718719503.5616043,1.0,2.0,3.0,16:05:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1505,1000000,2289
1718719504.063607,1.0,2.0,3.0,16:05:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1505,1000000,2289
1718719504.562566,1.0,2.0,3.0,16:05:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1509,1000000,2286
1718719505.0610292,1.0,2.0,3.0,16:05:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1509,1000000,2286
1718719505.5701637,1.0,2.0,3.0,16:05:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1509,1000000,2286
1718719506.0751197,1.0,2.0,3.0,16:05:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1511,1000000,2274
1718719506.58101,1.0,2.0,3.0,16:05:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,1511,1000000,2274
1718719507.0986648,1.0,2.0,3.0,16:05:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,619,1000000,384
1718719507.627042,1.0,2.0,3.0,16:05:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,619,1000000,384
1718719508.1199908,1.0,2.0,3.0,16:05:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,619,1000000,384
1718719508.6291,1.0,2.0,3.0,16:05:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,612,1000000,374
1718719509.1321769,1.0,2.0,3.0,16:05:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,612,1000000,374
1718719509.6527064,1.0,2.0,3.0,16:05:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,612,1000000,374
1718719510.160195,1.0,2.0,3.0,16:05:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,618,1000000,379
1718719510.6806402,1.0,2.0,3.0,16:05:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,618,1000000,379
1718719511.1936736,1.0,2.0,3.0,16:05:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,618,1000000,379
1718719511.7128391,1.0,2.0,3.0,16:05:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,621,1000000,385
1718719512.2309432,1.0,2.0,3.0,16:05:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,621,1000000,385
1718719512.7459435,1.0,2.0,3.0,16:05:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,620,1000000,386
1718719513.2685058,1.0,2.0,3.0,16:05:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,623,1000000,385
1718719513.7725694,1.0,2.0,3.0,16:05:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,623,1000000,385
1718719514.2937,1.0,2.0,3.0,16:05:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,623,1000000,388
1718719514.8022425,1.0,2.0,3.0,16:05:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,623,1000000,388
1718719515.317553,1.0,2.0,3.0,16:05:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,623,1000000,388
1718719515.8202605,1.0,2.0,3.0,16:05:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,623,1000000,388
1718719516.3374949,1.0,2.0,3.0,16:05:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,484,1000000,234
1718719516.8588398,1.0,2.0,3.0,16:05:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,484,1000000,234
1718719517.351298,1.0,2.0,3.0,16:05:16,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,485,1000000,235
1718719517.8579543,1.0,2.0,3.0,16:05:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,485,1000000,234
1718719518.351992,1.0,2.0,3.0,16:05:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,485,1000000,234
1718719518.8711305,1.0,2.0,3.0,16:05:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,485,1000000,235
1718719519.3794768,1.0,2.0,3.0,16:05:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,486,1000000,236
1718719519.8938127,1.0,2.0,3.0,16:05:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,486,1000000,236
1718719520.399955,1.0,2.0,3.0,16:05:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,485,1000000,238
1718719520.9192584,1.0,2.0,3.0,16:05:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,486,1000000,237
1718719521.410432,1.0,2.0,3.0,16:05:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,486,1000000,237
1718719521.931438,1.0,2.0,3.0,16:05:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,486,1000000,237
1718719522.451565,1.0,2.0,3.0,16:05:21,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,487,1000000,236
1718719522.951025,1.0,2.0,3.0,16:05:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,487,1000000,236
1718719523.4494998,1.0,2.0,3.0,16:05:22,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,487,1000000,236
1718719523.9637513,1.0,2.0,3.0,16:05:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,489,1000000,236
1718719524.4771805,1.0,2.0,3.0,16:05:23,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,488,1000000,236
1718719524.992575,1.0,2.0,3.0,16:05:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,488,1000000,237
1718719525.4954865,1.0,2.0,3.0,16:05:24,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,488,1000000,237
1718719526.0143397,1.0,2.0,3.0,16:05:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,488,1000000,237
1718719526.5379553,1.0,2.0,3.0,16:05:25,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,488,1000000,239
1718719527.0152814,1.0,2.0,3.0,16:05:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,58,1000000,3
1718719527.5282826,1.0,2.0,3.0,16:05:26,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,58,1000000,3
1718719528.0489383,1.0,2.0,3.0,16:05:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,58,1000000,3
1718719528.5388453,1.0,2.0,3.0,16:05:27,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-100,58,1000000,3
