timestamp,x,y,z,utc,dbm,buffer_voltage_mv,resistance,pwr_nw
1718719967.3675592,1.0,2.0,3.0,16:12:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.694692059510782,1100,1000000,1203
1718719967.9802442,1.0,2.0,3.0,16:12:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.717517916376526,1100,1000000,1203
1718719968.5892892,1.0,2.0,3.0,16:12:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.6876460337686,1150,1000000,1313
1718719969.176701,1.0,2.0,3.0,16:12:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.69324701448242,1164,1000000,1354
1718719969.8045645,1.0,2.0,3.0,16:12:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.52413590801377,1164,1000000,1354
1718719970.4121966,1.0,2.0,3.0,16:12:48,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.630404828197744,1155,1000000,1336
1718719971.0383372,1.0,2.0,3.0,16:12:49,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.65549670774447,1155,1000000,1336
1718719971.626754,1.0,2.0,3.0,16:12:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.49764724665843,1130,1000000,1276
1718719972.2726202,1.0,2.0,3.0,16:12:50,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.586579151382054,1111,1000000,1240
1718719972.8816497,1.0,2.0,3.0,16:12:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.46971739160082,1111,1000000,1240
1718719973.4975834,1.0,2.0,3.0,16:12:51,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.624195616068818,1124,1000000,1263
1718719974.1043768,1.0,2.0,3.0,16:12:52,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.61432753944517,1124,1000000,1263
1718719974.703296,1.0,2.0,3.0,16:12:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.442303744662436,1134,1000000,1295
1718719975.3468666,1.0,2.0,3.0,16:12:53,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.782121490315937,1102,1000000,1205
1718719975.9442472,1.0,2.0,3.0,16:12:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.647640037369474,1102,1000000,1205
1718719976.548379,1.0,2.0,3.0,16:12:54,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.726894955819517,1275,1000000,1620
1718719977.174912,1.0,2.0,3.0,16:12:55,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.829911296036233,1275,1000000,1620
1718719977.787483,1.0,2.0,3.0,16:12:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.81233136016687,1276,1000000,1607
1718719978.4005868,1.0,2.0,3.0,16:12:56,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.908370939322502,1276,1000000,1607
1718719978.9877288,1.0,2.0,3.0,16:12:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.63478171276174,1253,1000000,1532
1718719979.5854144,1.0,2.0,3.0,16:12:57,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.855923295856165,1245,1000000,1525
1718719980.1942165,1.0,2.0,3.0,16:12:58,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.654939925972343,1245,1000000,1525
1718719980.8182487,1.0,2.0,3.0,16:12:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.988020825656424,1224,1000000,1522
1718719981.446934,1.0,2.0,3.0,16:12:59,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.027039367117,1224,1000000,1522
1718719982.065382,1.0,2.0,3.0,16:13:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.888778685337002,1233,1000000,1527
1718719982.659087,1.0,2.0,3.0,16:13:00,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.93838604607932,1233,1000000,1527
1718719983.28002,1.0,2.0,3.0,16:13:01,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.824846144218341,1227,1000000,1512
1718719983.9175036,1.0,2.0,3.0,16:13:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.902654066911467,1227,1000000,1512
1718719984.5502377,1.0,2.0,3.0,16:13:02,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.973528280023771,1223,1000000,1503
1718719985.090067,1.0,2.0,3.0,16:13:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.447072885214475,1223,1000000,1503
1718719985.639272,1.0,2.0,3.0,16:13:03,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.937452134711947,1223,1000000,1503
1718719986.235653,1.0,2.0,3.0,16:13:04,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.311551796745192,234,1000000,52
1718719986.848573,1.0,2.0,3.0,16:13:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.38140353086512,234,1000000,52
1718719987.41378,1.0,2.0,3.0,16:13:05,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.244118612341268,203,1000000,43
1718719987.9812715,1.0,2.0,3.0,16:13:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.491246860265875,203,1000000,43
1718719988.53469,1.0,2.0,3.0,16:13:06,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.372973415279596,203,1000000,43
1718719989.0830371,1.0,2.0,3.0,16:13:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.346627329937228,204,1000000,42
1718719989.6509624,1.0,2.0,3.0,16:13:07,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.07487060847464,204,1000000,42
1718719990.198799,1.0,2.0,3.0,16:13:08,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.772662229527235,227,1000000,48
1718719990.7339866,1.0,2.0,3.0,16:13:09,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.073305876516727,284,1000000,81
1718719991.308005,1.0,2.0,3.0,16:13:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.596091034189698,284,1000000,81
1718719991.8493505,1.0,2.0,3.0,16:13:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.471909180202907,245,1000000,57
1718719992.415323,1.0,2.0,3.0,16:13:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.49173834216254,265,1000000,69
1718719992.9563565,1.0,2.0,3.0,16:13:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.380409909499512,265,1000000,69
1718719993.473679,1.0,2.0,3.0,16:13:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.343587495557514,267,1000000,70
1718719994.0151877,1.0,2.0,3.0,16:13:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.339590231499542,267,1000000,70
1718719994.5820198,1.0,2.0,3.0,16:13:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-30.775812513639316,267,1000000,70
1718719995.0993154,1.0,2.0,3.0,16:13:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.42991188559308,267,1000000,70
