x,y,z,utc,dbm,buffer_voltage_mv,resistance,pwr_nw
1.0,2.0,3.0,15:32:10,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.933216654226,567,1000000,322
1.0,2.0,3.0,15:32:11,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.815578492850136,198,1000000,39
1.0,2.0,3.0,15:32:12,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.6862609774457,198,1000000,39
1.0,2.0,3.0,15:32:13,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-17.80962776401749,1637,218750,12295
1.0,2.0,3.0,15:32:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.063515032201742,1638,218750,12280
1.0,2.0,3.0,15:32:14,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.036552777078626,1638,218750,12280
1.0,2.0,3.0,15:32:15,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-27.035732208249335,1164,1000000,1364
1.0,2.0,3.0,15:32:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-25.507275968119686,1647,500000,5431
1.0,2.0,3.0,15:32:17,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.01056064638795,1647,500000,5431
1.0,2.0,3.0,15:32:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-23.994482222301833,1647,500000,5418
1.0,2.0,3.0,15:32:18,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.088073921439765,1560,781250,3115
1.0,2.0,3.0,15:32:19,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.431917787601396,1557,781250,3115
1.0,2.0,3.0,15:32:20,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.307680155654378,1313,1000000,1737
1.0,2.0,3.0,15:32:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.609681684774348,1499,1000000,2247
1.0,2.0,3.0,15:32:28,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.85558879649114,99,1000000,10
1.0,2.0,3.0,15:32:29,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-16.772921472427,103,1000000,11
1.0,2.0,3.0,15:32:30,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.534906504908008,98,1000000,9
1.0,2.0,3.0,15:32:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-15.675170004138753,98,1000000,9
1.0,2.0,3.0,15:32:31,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.716054876939463,1240,1000000,1537
1.0,2.0,3.0,15:32:32,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-19.624601165184544,1567,1000000,2458
1.0,2.0,3.0,15:32:33,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.22624114385551,1567,1000000,2458
1.0,2.0,3.0,15:32:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.295738038769784,560,1000000,313
1.0,2.0,3.0,15:32:34,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.165780736146914,560,1000000,313
1.0,2.0,3.0,15:32:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-28.385519825667963,560,1000000,313
1.0,2.0,3.0,15:32:35,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.73766889512432,58,1000000,7
1.0,2.0,3.0,15:32:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.718134100859288,58,1000000,7
1.0,2.0,3.0,15:32:36,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.70022616538074,57,1000000,3
1.0,2.0,3.0,15:32:37,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.235544598512064,57,1000000,3
1.0,2.0,3.0,15:32:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.210410199894834,128,1000000,16
1.0,2.0,3.0,15:32:38,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-18.182123107747117,131,1000000,17
1.0,2.0,3.0,15:32:39,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.22568402325355,131,1000000,17
1.0,2.0,3.0,15:32:40,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-21.304003273490146,1633,730468,3659
1.0,2.0,3.0,15:32:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-24.79323316195171,1633,730468,3659
1.0,2.0,3.0,15:32:41,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.299587568755605,504,847656,282
1.0,2.0,3.0,15:32:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.367087074825847,504,847656,282
1.0,2.0,3.0,15:32:42,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-31.413274267432797,537,1000000,293
1.0,2.0,3.0,15:32:43,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.916732921347393,537,1000000,293
1.0,2.0,3.0,15:32:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.947709463688202,1640,222656,12079
1.0,2.0,3.0,15:32:44,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-20.8593555676261,1640,222656,12079
1.0,2.0,3.0,15:32:45,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.124868505627568,1640,222656,12079
1.0,2.0,3.0,15:32:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.226994805510834,618,1000000,384
1.0,2.0,3.0,15:32:46,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-29.28135968380169,618,1000000,384
1.0,2.0,3.0,15:32:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-14.680715008235971,636,1000000,385
1.0,2.0,3.0,15:32:47,"[-0.1, -0.2, 0.3, 0.4, -0.5, -0.6, 0.7, 0.8, 0.9]",-14.63195996647449,2220,816406,775
